Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
31650,Puerto Rico,US,02-04-2020,316,12
31651,Puerto Rico,US,03-04-2020,316,15
31652,Puerto Rico,US,04-04-2020,452,18
31653,Puerto Rico,US,05-04-2020,475,20
31654,Puerto Rico,US,06-04-2020,513,21
31655,Puerto Rico,US,07-04-2020,573,23
31656,Puerto Rico,US,08-04-2020,620,24
31657,Puerto Rico,US,09-04-2020,683,33
31658,Puerto Rico,US,10-04-2020,725,39
31659,Puerto Rico,US,11-04-2020,788,42
31693,Rhode Island,US,22-01-2020,0,0
31694,Rhode Island,US,23-01-2020,0,0
31695,Rhode Island,US,24-01-2020,0,0
31696,Rhode Island,US,25-01-2020,0,0
31697,Rhode Island,US,26-01-2020,0,0
31698,Rhode Island,US,27-01-2020,0,0
31699,Rhode Island,US,28-01-2020,0,0
31700,Rhode Island,US,29-01-2020,0,0
31701,Rhode Island,US,30-01-2020,0,0
31702,Rhode Island,US,31-01-2020,0,0
31703,Rhode Island,US,01-02-2020,0,0
31704,Rhode Island,US,02-02-2020,0,0
31705,Rhode Island,US,03-02-2020,0,0
31706,Rhode Island,US,04-02-2020,0,0
31707,Rhode Island,US,05-02-2020,0,0
31708,Rhode Island,US,06-02-2020,0,0
31709,Rhode Island,US,07-02-2020,0,0
31710,Rhode Island,US,08-02-2020,0,0
31711,Rhode Island,US,09-02-2020,0,0
31712,Rhode Island,US,10-02-2020,0,0
31713,Rhode Island,US,11-02-2020,0,0
31714,Rhode Island,US,12-02-2020,0,0
31715,Rhode Island,US,13-02-2020,0,0
31716,Rhode Island,US,14-02-2020,0,0
31717,Rhode Island,US,15-02-2020,0,0
31718,Rhode Island,US,16-02-2020,0,0
31719,Rhode Island,US,17-02-2020,0,0
31720,Rhode Island,US,18-02-2020,0,0
31721,Rhode Island,US,19-02-2020,0,0
31722,Rhode Island,US,20-02-2020,0,0
31723,Rhode Island,US,21-02-2020,0,0
31724,Rhode Island,US,22-02-2020,0,0
31725,Rhode Island,US,23-02-2020,0,0
31726,Rhode Island,US,24-02-2020,0,0
31727,Rhode Island,US,25-02-2020,0,0
31728,Rhode Island,US,26-02-2020,0,0
31729,Rhode Island,US,27-02-2020,0,0
31730,Rhode Island,US,28-02-2020,0,0
31731,Rhode Island,US,29-02-2020,0,0
31732,Rhode Island,US,01-03-2020,0,0
31733,Rhode Island,US,02-03-2020,0,0
31734,Rhode Island,US,03-03-2020,0,0
31735,Rhode Island,US,04-03-2020,0,0
31736,Rhode Island,US,05-03-2020,0,0
31737,Rhode Island,US,06-03-2020,0,0
31738,Rhode Island,US,07-03-2020,0,0
31739,Rhode Island,US,08-03-2020,0,0
31740,Rhode Island,US,09-03-2020,0,0
31741,Rhode Island,US,10-03-2020,3,0
31742,Rhode Island,US,11-03-2020,5,0
31743,Rhode Island,US,12-03-2020,5,0
31744,Rhode Island,US,13-03-2020,14,0
31745,Rhode Island,US,14-03-2020,20,0
31746,Rhode Island,US,15-03-2020,20,0
31747,Rhode Island,US,16-03-2020,21,0
31748,Rhode Island,US,17-03-2020,23,0
31749,Rhode Island,US,18-03-2020,33,0
31750,Rhode Island,US,19-03-2020,44,0
31751,Rhode Island,US,20-03-2020,54,0
31752,Rhode Island,US,21-03-2020,66,0
31753,Rhode Island,US,22-03-2020,83,0
31754,Rhode Island,US,23-03-2020,106,0
31755,Rhode Island,US,24-03-2020,124,0
31756,Rhode Island,US,25-03-2020,132,0
31757,Rhode Island,US,26-03-2020,165,0
31758,Rhode Island,US,27-03-2020,203,0
31759,Rhode Island,US,28-03-2020,239,2
31760,Rhode Island,US,29-03-2020,294,3
31761,Rhode Island,US,30-03-2020,408,4
31762,Rhode Island,US,31-03-2020,488,8
31763,Rhode Island,US,01-04-2020,566,10
31764,Rhode Island,US,02-04-2020,645,12
31765,Rhode Island,US,03-04-2020,711,14
31766,Rhode Island,US,04-04-2020,806,17
31767,Rhode Island,US,05-04-2020,922,25
31768,Rhode Island,US,06-04-2020,1082,27
31769,Rhode Island,US,07-04-2020,1229,30
31770,Rhode Island,US,08-04-2020,1450,35
31771,Rhode Island,US,09-04-2020,1727,43
31772,Rhode Island,US,10-04-2020,1727,43
31773,Rhode Island,US,11-04-2020,2349,56
31807,South Carolina,US,22-01-2020,0,0
31808,South Carolina,US,23-01-2020,0,0
31809,South Carolina,US,24-01-2020,0,0
31810,South Carolina,US,25-01-2020,0,0
31811,South Carolina,US,26-01-2020,0,0
31812,South Carolina,US,27-01-2020,0,0
31813,South Carolina,US,28-01-2020,0,0
31814,South Carolina,US,29-01-2020,0,0
31815,South Carolina,US,30-01-2020,0,0
31816,South Carolina,US,31-01-2020,0,0
31817,South Carolina,US,01-02-2020,0,0
31818,South Carolina,US,02-02-2020,0,0
31819,South Carolina,US,03-02-2020,0,0
31820,South Carolina,US,04-02-2020,0,0
31821,South Carolina,US,05-02-2020,0,0
31822,South Carolina,US,06-02-2020,0,0
31823,South Carolina,US,07-02-2020,0,0
31824,South Carolina,US,08-02-2020,0,0
31825,South Carolina,US,09-02-2020,0,0
31826,South Carolina,US,10-02-2020,0,0
31827,South Carolina,US,11-02-2020,0,0
31828,South Carolina,US,12-02-2020,0,0
31829,South Carolina,US,13-02-2020,0,0
31830,South Carolina,US,14-02-2020,0,0
31831,South Carolina,US,15-02-2020,0,0
31832,South Carolina,US,16-02-2020,0,0
31833,South Carolina,US,17-02-2020,0,0
31834,South Carolina,US,18-02-2020,0,0
31835,South Carolina,US,19-02-2020,0,0
31836,South Carolina,US,20-02-2020,0,0
31837,South Carolina,US,21-02-2020,0,0
31838,South Carolina,US,22-02-2020,0,0
31839,South Carolina,US,23-02-2020,0,0
31840,South Carolina,US,24-02-2020,0,0
31841,South Carolina,US,25-02-2020,0,0
31842,South Carolina,US,26-02-2020,0,0
31843,South Carolina,US,27-02-2020,0,0
31844,South Carolina,US,28-02-2020,0,0
31845,South Carolina,US,29-02-2020,0,0
31846,South Carolina,US,01-03-2020,0,0
31847,South Carolina,US,02-03-2020,0,0
31848,South Carolina,US,03-03-2020,0,0
31849,South Carolina,US,04-03-2020,0,0
31850,South Carolina,US,05-03-2020,0,0
31851,South Carolina,US,06-03-2020,0,0
31852,South Carolina,US,07-03-2020,0,0
31853,South Carolina,US,08-03-2020,0,0
31854,South Carolina,US,09-03-2020,0,0
31855,South Carolina,US,10-03-2020,7,0
31856,South Carolina,US,11-03-2020,10,0
31857,South Carolina,US,12-03-2020,12,0
31858,South Carolina,US,13-03-2020,13,0
31859,South Carolina,US,14-03-2020,19,0
31860,South Carolina,US,15-03-2020,28,0
31861,South Carolina,US,16-03-2020,33,1
31862,South Carolina,US,17-03-2020,47,1
31863,South Carolina,US,18-03-2020,47,1
31864,South Carolina,US,19-03-2020,81,1
31865,South Carolina,US,20-03-2020,126,1
31866,South Carolina,US,21-03-2020,171,3
31867,South Carolina,US,22-03-2020,196,3
31868,South Carolina,US,23-03-2020,298,5
31869,South Carolina,US,24-03-2020,342,5
31870,South Carolina,US,25-03-2020,424,7
31871,South Carolina,US,26-03-2020,424,9
31872,South Carolina,US,27-03-2020,542,13
31873,South Carolina,US,28-03-2020,660,15
31874,South Carolina,US,29-03-2020,774,16
31875,South Carolina,US,30-03-2020,925,18
31876,South Carolina,US,31-03-2020,1083,22
31877,South Carolina,US,01-04-2020,1293,26
31878,South Carolina,US,02-04-2020,1554,31
31879,South Carolina,US,03-04-2020,1700,34
31880,South Carolina,US,04-04-2020,1917,40
31881,South Carolina,US,05-04-2020,2049,44
31882,South Carolina,US,06-04-2020,2232,48
31883,South Carolina,US,07-04-2020,2417,51
31884,South Carolina,US,08-04-2020,2417,51
31885,South Carolina,US,09-04-2020,2793,67
31886,South Carolina,US,10-04-2020,3067,72
31887,South Carolina,US,11-04-2020,3211,80
31921,South Dakota,US,22-01-2020,0,0
31922,South Dakota,US,23-01-2020,0,0
31923,South Dakota,US,24-01-2020,0,0
31924,South Dakota,US,25-01-2020,0,0
31925,South Dakota,US,26-01-2020,0,0
31926,South Dakota,US,27-01-2020,0,0
31927,South Dakota,US,28-01-2020,0,0
31928,South Dakota,US,29-01-2020,0,0
31929,South Dakota,US,30-01-2020,0,0
31930,South Dakota,US,31-01-2020,0,0
31931,South Dakota,US,01-02-2020,0,0
31932,South Dakota,US,02-02-2020,0,0
31933,South Dakota,US,03-02-2020,0,0
31934,South Dakota,US,04-02-2020,0,0
31935,South Dakota,US,05-02-2020,0,0
31936,South Dakota,US,06-02-2020,0,0
31937,South Dakota,US,07-02-2020,0,0
31938,South Dakota,US,08-02-2020,0,0
31939,South Dakota,US,09-02-2020,0,0
31940,South Dakota,US,10-02-2020,0,0
31941,South Dakota,US,11-02-2020,0,0
31942,South Dakota,US,12-02-2020,0,0
31943,South Dakota,US,13-02-2020,0,0
31944,South Dakota,US,14-02-2020,0,0
31945,South Dakota,US,15-02-2020,0,0
31946,South Dakota,US,16-02-2020,0,0
31947,South Dakota,US,17-02-2020,0,0
31948,South Dakota,US,18-02-2020,0,0
31949,South Dakota,US,19-02-2020,0,0
31950,South Dakota,US,20-02-2020,0,0
31951,South Dakota,US,21-02-2020,0,0
31952,South Dakota,US,22-02-2020,0,0
31953,South Dakota,US,23-02-2020,0,0
31954,South Dakota,US,24-02-2020,0,0
31955,South Dakota,US,25-02-2020,0,0
31956,South Dakota,US,26-02-2020,0,0
31957,South Dakota,US,27-02-2020,0,0
31958,South Dakota,US,28-02-2020,0,0
31959,South Dakota,US,29-02-2020,0,0
31960,South Dakota,US,01-03-2020,0,0
31961,South Dakota,US,02-03-2020,0,0
31962,South Dakota,US,03-03-2020,0,0
31963,South Dakota,US,04-03-2020,0,0
31964,South Dakota,US,05-03-2020,0,0
31965,South Dakota,US,06-03-2020,0,0
31966,South Dakota,US,07-03-2020,0,0
31967,South Dakota,US,08-03-2020,0,0
31968,South Dakota,US,09-03-2020,0,0
31969,South Dakota,US,10-03-2020,0,0
31970,South Dakota,US,11-03-2020,8,1
31971,South Dakota,US,12-03-2020,8,1
31972,South Dakota,US,13-03-2020,8,1
31973,South Dakota,US,14-03-2020,9,1
31974,South Dakota,US,15-03-2020,9,1
31975,South Dakota,US,16-03-2020,10,1
31976,South Dakota,US,17-03-2020,11,1
31977,South Dakota,US,18-03-2020,11,1
31978,South Dakota,US,19-03-2020,11,1
31979,South Dakota,US,20-03-2020,14,1
31980,South Dakota,US,21-03-2020,14,1
31981,South Dakota,US,22-03-2020,21,1
31982,South Dakota,US,23-03-2020,28,1
31983,South Dakota,US,24-03-2020,30,1
31984,South Dakota,US,25-03-2020,41,1
31985,South Dakota,US,26-03-2020,46,1
31986,South Dakota,US,27-03-2020,58,1
31987,South Dakota,US,28-03-2020,68,1
31988,South Dakota,US,29-03-2020,90,1
31989,South Dakota,US,30-03-2020,101,1
31990,South Dakota,US,31-03-2020,108,1
31991,South Dakota,US,01-04-2020,129,2
31992,South Dakota,US,02-04-2020,165,2
31993,South Dakota,US,03-04-2020,187,2
31994,South Dakota,US,04-04-2020,212,2
31995,South Dakota,US,05-04-2020,240,2
31996,South Dakota,US,06-04-2020,288,4
31997,South Dakota,US,07-04-2020,320,6
31998,South Dakota,US,08-04-2020,393,6
31999,South Dakota,US,09-04-2020,447,6
32000,South Dakota,US,10-04-2020,536,6
32001,South Dakota,US,11-04-2020,626,6
32035,Tennessee,US,22-01-2020,0,0
32036,Tennessee,US,23-01-2020,0,0
32037,Tennessee,US,24-01-2020,0,0
32038,Tennessee,US,25-01-2020,0,0
32039,Tennessee,US,26-01-2020,0,0
32040,Tennessee,US,27-01-2020,0,0
32041,Tennessee,US,28-01-2020,0,0
32042,Tennessee,US,29-01-2020,0,0
32043,Tennessee,US,30-01-2020,0,0
32044,Tennessee,US,31-01-2020,0,0
32045,Tennessee,US,01-02-2020,0,0
32046,Tennessee,US,02-02-2020,0,0
32047,Tennessee,US,03-02-2020,0,0
32048,Tennessee,US,04-02-2020,0,0
32049,Tennessee,US,05-02-2020,0,0
32050,Tennessee,US,06-02-2020,0,0
32051,Tennessee,US,07-02-2020,0,0
32052,Tennessee,US,08-02-2020,0,0
32053,Tennessee,US,09-02-2020,0,0
32054,Tennessee,US,10-02-2020,0,0
32055,Tennessee,US,11-02-2020,0,0
32056,Tennessee,US,12-02-2020,0,0
32057,Tennessee,US,13-02-2020,0,0
32058,Tennessee,US,14-02-2020,0,0
32059,Tennessee,US,15-02-2020,0,0
32060,Tennessee,US,16-02-2020,0,0
32061,Tennessee,US,17-02-2020,0,0
32062,Tennessee,US,18-02-2020,0,0
32063,Tennessee,US,19-02-2020,0,0
32064,Tennessee,US,20-02-2020,0,0
32065,Tennessee,US,21-02-2020,0,0
32066,Tennessee,US,22-02-2020,0,0
32067,Tennessee,US,23-02-2020,0,0
32068,Tennessee,US,24-02-2020,0,0
32069,Tennessee,US,25-02-2020,0,0
32070,Tennessee,US,26-02-2020,0,0
32071,Tennessee,US,27-02-2020,0,0
32072,Tennessee,US,28-02-2020,0,0
32073,Tennessee,US,29-02-2020,0,0
32074,Tennessee,US,01-03-2020,0,0
32075,Tennessee,US,02-03-2020,0,0
32076,Tennessee,US,03-03-2020,0,0
32077,Tennessee,US,04-03-2020,0,0
32078,Tennessee,US,05-03-2020,0,0
32079,Tennessee,US,06-03-2020,0,0
32080,Tennessee,US,07-03-2020,0,0
32081,Tennessee,US,08-03-2020,0,0
32082,Tennessee,US,09-03-2020,0,0
32083,Tennessee,US,10-03-2020,7,0
32084,Tennessee,US,11-03-2020,9,0
32085,Tennessee,US,12-03-2020,18,0
32086,Tennessee,US,13-03-2020,26,0
32087,Tennessee,US,14-03-2020,32,0
32088,Tennessee,US,15-03-2020,39,0
32089,Tennessee,US,16-03-2020,52,0
32090,Tennessee,US,17-03-2020,74,0
32091,Tennessee,US,18-03-2020,79,0
32092,Tennessee,US,19-03-2020,154,0
32093,Tennessee,US,20-03-2020,233,0
32094,Tennessee,US,21-03-2020,371,1
32095,Tennessee,US,22-03-2020,505,2
32096,Tennessee,US,23-03-2020,614,2
32097,Tennessee,US,24-03-2020,772,2
32098,Tennessee,US,25-03-2020,916,3
32099,Tennessee,US,26-03-2020,1097,3
32100,Tennessee,US,27-03-2020,1318,6
32101,Tennessee,US,28-03-2020,1511,7
32102,Tennessee,US,29-03-2020,1720,8
32103,Tennessee,US,30-03-2020,1917,14
32104,Tennessee,US,31-03-2020,2391,23
32105,Tennessee,US,01-04-2020,2933,24
32106,Tennessee,US,02-04-2020,3013,36
32107,Tennessee,US,03-04-2020,3067,41
32108,Tennessee,US,04-04-2020,3322,50
32109,Tennessee,US,05-04-2020,3633,53
32110,Tennessee,US,06-04-2020,3802,65
32111,Tennessee,US,07-04-2020,4139,72
32112,Tennessee,US,08-04-2020,4363,80
32113,Tennessee,US,09-04-2020,4634,94
32114,Tennessee,US,10-04-2020,4891,98
32115,Tennessee,US,11-04-2020,5132,106
32149,Texas,US,22-01-2020,0,0
32150,Texas,US,23-01-2020,0,0
32151,Texas,US,24-01-2020,0,0
32152,Texas,US,25-01-2020,0,0
32153,Texas,US,26-01-2020,0,0
32154,Texas,US,27-01-2020,0,0
32155,Texas,US,28-01-2020,0,0
32156,Texas,US,29-01-2020,0,0
32157,Texas,US,30-01-2020,0,0
32158,Texas,US,31-01-2020,0,0
32159,Texas,US,01-02-2020,0,0
32160,Texas,US,02-02-2020,0,0
32161,Texas,US,03-02-2020,0,0
32162,Texas,US,04-02-2020,0,0
32163,Texas,US,05-02-2020,0,0
32164,Texas,US,06-02-2020,0,0
32165,Texas,US,07-02-2020,0,0
32166,Texas,US,08-02-2020,0,0
32167,Texas,US,09-02-2020,0,0
32168,Texas,US,10-02-2020,0,0
32169,Texas,US,11-02-2020,0,0
32170,Texas,US,12-02-2020,0,0
32171,Texas,US,13-02-2020,0,0
32172,Texas,US,14-02-2020,0,0
32173,Texas,US,15-02-2020,0,0
32174,Texas,US,16-02-2020,0,0
32175,Texas,US,17-02-2020,0,0
32176,Texas,US,18-02-2020,0,0
32177,Texas,US,19-02-2020,0,0
32178,Texas,US,20-02-2020,0,0
32179,Texas,US,21-02-2020,0,0
32180,Texas,US,22-02-2020,0,0
32181,Texas,US,23-02-2020,0,0
32182,Texas,US,24-02-2020,0,0
32183,Texas,US,25-02-2020,0,0
32184,Texas,US,26-02-2020,0,0
32185,Texas,US,27-02-2020,0,0
32186,Texas,US,28-02-2020,0,0
32187,Texas,US,29-02-2020,0,0
32188,Texas,US,01-03-2020,0,0
32189,Texas,US,02-03-2020,0,0
32190,Texas,US,03-03-2020,0,0
32191,Texas,US,04-03-2020,0,0
32192,Texas,US,05-03-2020,0,0
32193,Texas,US,06-03-2020,0,0
32194,Texas,US,07-03-2020,0,0
32195,Texas,US,08-03-2020,0,0
32196,Texas,US,09-03-2020,0,0
32197,Texas,US,10-03-2020,13,0
32198,Texas,US,11-03-2020,21,0
32199,Texas,US,12-03-2020,27,0
32200,Texas,US,13-03-2020,43,0
32201,Texas,US,14-03-2020,57,0
32202,Texas,US,15-03-2020,72,0
32203,Texas,US,16-03-2020,85,0
32204,Texas,US,17-03-2020,110,1
32205,Texas,US,18-03-2020,173,3
32206,Texas,US,19-03-2020,260,5
32207,Texas,US,20-03-2020,394,5
32208,Texas,US,21-03-2020,581,5
32209,Texas,US,22-03-2020,643,7
32210,Texas,US,23-03-2020,758,9
32211,Texas,US,24-03-2020,955,12
32212,Texas,US,25-03-2020,1229,15
32213,Texas,US,26-03-2020,1563,21
32214,Texas,US,27-03-2020,1937,26
32215,Texas,US,28-03-2020,2455,30
32216,Texas,US,29-03-2020,2792,37
32217,Texas,US,30-03-2020,3147,45
32218,Texas,US,31-03-2020,3809,54
32219,Texas,US,01-04-2020,4355,66
32220,Texas,US,02-04-2020,5069,77
32221,Texas,US,03-04-2020,5734,100
32222,Texas,US,04-04-2020,6567,116
32223,Texas,US,05-04-2020,7209,136
32224,Texas,US,06-04-2020,8043,150
32225,Texas,US,07-04-2020,8925,160
32226,Texas,US,08-04-2020,9777,189
32227,Texas,US,09-04-2020,11208,210
32228,Texas,US,10-04-2020,12105,238
32229,Texas,US,11-04-2020,13023,266
32263,Utah,US,22-01-2020,0,0
32264,Utah,US,23-01-2020,0,0
32265,Utah,US,24-01-2020,0,0
32266,Utah,US,25-01-2020,0,0
32267,Utah,US,26-01-2020,0,0
32268,Utah,US,27-01-2020,0,0
32269,Utah,US,28-01-2020,0,0
32270,Utah,US,29-01-2020,0,0
32271,Utah,US,30-01-2020,0,0
32272,Utah,US,31-01-2020,0,0
32273,Utah,US,01-02-2020,0,0
32274,Utah,US,02-02-2020,0,0
32275,Utah,US,03-02-2020,0,0
32276,Utah,US,04-02-2020,0,0
32277,Utah,US,05-02-2020,0,0
32278,Utah,US,06-02-2020,0,0
32279,Utah,US,07-02-2020,0,0
32280,Utah,US,08-02-2020,0,0
32281,Utah,US,09-02-2020,0,0
32282,Utah,US,10-02-2020,0,0
32283,Utah,US,11-02-2020,0,0
32284,Utah,US,12-02-2020,0,0
32285,Utah,US,13-02-2020,0,0
32286,Utah,US,14-02-2020,0,0
32287,Utah,US,15-02-2020,0,0
32288,Utah,US,16-02-2020,0,0
32289,Utah,US,17-02-2020,0,0
32290,Utah,US,18-02-2020,0,0
32291,Utah,US,19-02-2020,0,0
32292,Utah,US,20-02-2020,0,0
32293,Utah,US,21-02-2020,0,0
32294,Utah,US,22-02-2020,0,0
32295,Utah,US,23-02-2020,0,0
32296,Utah,US,24-02-2020,0,0
32297,Utah,US,25-02-2020,0,0
32298,Utah,US,26-02-2020,0,0
32299,Utah,US,27-02-2020,0,0
32300,Utah,US,28-02-2020,0,0
32301,Utah,US,29-02-2020,0,0
32302,Utah,US,01-03-2020,0,0
32303,Utah,US,02-03-2020,0,0
32304,Utah,US,03-03-2020,0,0
32305,Utah,US,04-03-2020,0,0
32306,Utah,US,05-03-2020,0,0
32307,Utah,US,06-03-2020,0,0
32308,Utah,US,07-03-2020,0,0
32309,Utah,US,08-03-2020,0,0
32310,Utah,US,09-03-2020,0,0
32311,Utah,US,10-03-2020,2,0
32312,Utah,US,11-03-2020,3,0
32313,Utah,US,12-03-2020,5,0
32314,Utah,US,13-03-2020,9,0
32315,Utah,US,14-03-2020,10,0
32316,Utah,US,15-03-2020,28,0
32317,Utah,US,16-03-2020,39,0
32318,Utah,US,17-03-2020,51,0
32319,Utah,US,18-03-2020,51,0
32320,Utah,US,19-03-2020,80,0
32321,Utah,US,20-03-2020,78,0
32322,Utah,US,21-03-2020,136,0
32323,Utah,US,22-03-2020,162,1
32324,Utah,US,23-03-2020,257,1
32325,Utah,US,24-03-2020,298,1
32326,Utah,US,25-03-2020,340,1
32327,Utah,US,26-03-2020,396,1
32328,Utah,US,27-03-2020,472,1
32329,Utah,US,28-03-2020,602,1
32330,Utah,US,29-03-2020,720,2
32331,Utah,US,30-03-2020,798,4
32332,Utah,US,31-03-2020,888,5
32333,Utah,US,01-04-2020,888,5
32334,Utah,US,02-04-2020,1092,7
32335,Utah,US,03-04-2020,1255,7
32336,Utah,US,04-04-2020,1435,8
32337,Utah,US,05-04-2020,1608,8
32338,Utah,US,06-04-2020,1685,13
32339,Utah,US,07-04-2020,1746,13
32340,Utah,US,08-04-2020,1855,13
32341,Utah,US,09-04-2020,1856,13
32342,Utah,US,10-04-2020,2103,17
32343,Utah,US,11-04-2020,2207,18
32377,Vermont,US,22-01-2020,0,0
32378,Vermont,US,23-01-2020,0,0
32379,Vermont,US,24-01-2020,0,0
32380,Vermont,US,25-01-2020,0,0
32381,Vermont,US,26-01-2020,0,0
32382,Vermont,US,27-01-2020,0,0
32383,Vermont,US,28-01-2020,0,0
32384,Vermont,US,29-01-2020,0,0
32385,Vermont,US,30-01-2020,0,0
32386,Vermont,US,31-01-2020,0,0
32387,Vermont,US,01-02-2020,0,0
32388,Vermont,US,02-02-2020,0,0
32389,Vermont,US,03-02-2020,0,0
32390,Vermont,US,04-02-2020,0,0
32391,Vermont,US,05-02-2020,0,0
32392,Vermont,US,06-02-2020,0,0
32393,Vermont,US,07-02-2020,0,0
32394,Vermont,US,08-02-2020,0,0
32395,Vermont,US,09-02-2020,0,0
32396,Vermont,US,10-02-2020,0,0
32397,Vermont,US,11-02-2020,0,0
32398,Vermont,US,12-02-2020,0,0
32399,Vermont,US,13-02-2020,0,0
32400,Vermont,US,14-02-2020,0,0
32401,Vermont,US,15-02-2020,0,0
32402,Vermont,US,16-02-2020,0,0
32403,Vermont,US,17-02-2020,0,0
32404,Vermont,US,18-02-2020,0,0
32405,Vermont,US,19-02-2020,0,0
32406,Vermont,US,20-02-2020,0,0
32407,Vermont,US,21-02-2020,0,0
32408,Vermont,US,22-02-2020,0,0
32409,Vermont,US,23-02-2020,0,0
32410,Vermont,US,24-02-2020,0,0
32411,Vermont,US,25-02-2020,0,0
32412,Vermont,US,26-02-2020,0,0
32413,Vermont,US,27-02-2020,0,0
32414,Vermont,US,28-02-2020,0,0
32415,Vermont,US,29-02-2020,0,0
32416,Vermont,US,01-03-2020,0,0
32417,Vermont,US,02-03-2020,0,0
32418,Vermont,US,03-03-2020,0,0
32419,Vermont,US,04-03-2020,0,0
32420,Vermont,US,05-03-2020,0,0
32421,Vermont,US,06-03-2020,0,0
32422,Vermont,US,07-03-2020,0,0
32423,Vermont,US,08-03-2020,0,0
32424,Vermont,US,09-03-2020,0,0
32425,Vermont,US,10-03-2020,1,0
32426,Vermont,US,11-03-2020,1,0
32427,Vermont,US,12-03-2020,2,0
32428,Vermont,US,13-03-2020,2,0
32429,Vermont,US,14-03-2020,5,0
32430,Vermont,US,15-03-2020,8,0
32431,Vermont,US,16-03-2020,12,0
32432,Vermont,US,17-03-2020,12,0
32433,Vermont,US,18-03-2020,18,0
32434,Vermont,US,19-03-2020,22,0
32435,Vermont,US,20-03-2020,29,2
32436,Vermont,US,21-03-2020,29,2
32437,Vermont,US,22-03-2020,52,2
32438,Vermont,US,23-03-2020,75,5
32439,Vermont,US,24-03-2020,95,7
32440,Vermont,US,25-03-2020,125,8
32441,Vermont,US,26-03-2020,158,9
32442,Vermont,US,27-03-2020,184,10
32443,Vermont,US,28-03-2020,211,12
32444,Vermont,US,29-03-2020,235,12
32445,Vermont,US,30-03-2020,256,12
32446,Vermont,US,31-03-2020,293,13
32447,Vermont,US,01-04-2020,321,16
32448,Vermont,US,02-04-2020,338,17
32449,Vermont,US,03-04-2020,389,17
32450,Vermont,US,04-04-2020,461,20
32451,Vermont,US,05-04-2020,512,22
32452,Vermont,US,06-04-2020,543,23
32453,Vermont,US,07-04-2020,575,23
32454,Vermont,US,08-04-2020,605,23
32455,Vermont,US,09-04-2020,628,23
32456,Vermont,US,10-04-2020,679,24
32457,Vermont,US,11-04-2020,711,25
32491,Virgin Islands,US,22-01-2020,0,0
32492,Virgin Islands,US,23-01-2020,0,0
32493,Virgin Islands,US,24-01-2020,0,0
32494,Virgin Islands,US,25-01-2020,0,0
32495,Virgin Islands,US,26-01-2020,0,0
32496,Virgin Islands,US,27-01-2020,0,0
32497,Virgin Islands,US,28-01-2020,0,0
32498,Virgin Islands,US,29-01-2020,0,0
32499,Virgin Islands,US,30-01-2020,0,0
32500,Virgin Islands,US,31-01-2020,0,0
32501,Virgin Islands,US,01-02-2020,0,0
32502,Virgin Islands,US,02-02-2020,0,0
32503,Virgin Islands,US,03-02-2020,0,0
32504,Virgin Islands,US,04-02-2020,0,0
32505,Virgin Islands,US,05-02-2020,0,0
32506,Virgin Islands,US,06-02-2020,0,0
32507,Virgin Islands,US,07-02-2020,0,0
32508,Virgin Islands,US,08-02-2020,0,0
32509,Virgin Islands,US,09-02-2020,0,0
32510,Virgin Islands,US,10-02-2020,0,0
32511,Virgin Islands,US,11-02-2020,0,0
32512,Virgin Islands,US,12-02-2020,0,0
32513,Virgin Islands,US,13-02-2020,0,0
32514,Virgin Islands,US,14-02-2020,0,0
32515,Virgin Islands,US,15-02-2020,0,0
32516,Virgin Islands,US,16-02-2020,0,0
32517,Virgin Islands,US,17-02-2020,0,0
32518,Virgin Islands,US,18-02-2020,0,0
32519,Virgin Islands,US,19-02-2020,0,0
32520,Virgin Islands,US,20-02-2020,0,0
32521,Virgin Islands,US,21-02-2020,0,0
32522,Virgin Islands,US,22-02-2020,0,0
32523,Virgin Islands,US,23-02-2020,0,0
32524,Virgin Islands,US,24-02-2020,0,0
32525,Virgin Islands,US,25-02-2020,0,0
32526,Virgin Islands,US,26-02-2020,0,0
32527,Virgin Islands,US,27-02-2020,0,0
32528,Virgin Islands,US,28-02-2020,0,0
32529,Virgin Islands,US,29-02-2020,0,0
32530,Virgin Islands,US,01-03-2020,0,0
32531,Virgin Islands,US,02-03-2020,0,0
32532,Virgin Islands,US,03-03-2020,0,0
32533,Virgin Islands,US,04-03-2020,0,0
32534,Virgin Islands,US,05-03-2020,0,0
32535,Virgin Islands,US,06-03-2020,0,0
32536,Virgin Islands,US,07-03-2020,0,0
32537,Virgin Islands,US,08-03-2020,0,0
32538,Virgin Islands,US,09-03-2020,0,0
32539,Virgin Islands,US,10-03-2020,0,0
32540,Virgin Islands,US,11-03-2020,0,0
32541,Virgin Islands,US,12-03-2020,0,0
32542,Virgin Islands,US,13-03-2020,0,0
32543,Virgin Islands,US,14-03-2020,0,0
32544,Virgin Islands,US,15-03-2020,0,0
32545,Virgin Islands,US,16-03-2020,1,0
32546,Virgin Islands,US,17-03-2020,2,0
32547,Virgin Islands,US,18-03-2020,2,0
32548,Virgin Islands,US,19-03-2020,3,0
32549,Virgin Islands,US,20-03-2020,0,0
32550,Virgin Islands,US,21-03-2020,0,0
32551,Virgin Islands,US,22-03-2020,6,0
32552,Virgin Islands,US,23-03-2020,7,0
32553,Virgin Islands,US,24-03-2020,17,0
